fold_id,cv_tag,html_id,sent_id,text,tag
0,cv041,22364,1,"though the plot description may at first seem like it came from the pen of elmore leonard ( author of out of sight , as well as jackie brown , get shorty and pulp fiction ) , after you watch it , you realize that it's not nearly good enough .",neg
0,cv041,22364,2,"in an aggressively non-linear fashion , the limey ( li * mey , noun : an english gentleman ) tells the story of wilson ( terrence stamp ) , a british ex-con just released from a 9 year stint in prison for armed robbery .",neg
0,cv041,22364,3,he has come to the us to seek vengeance for the death of his daughter jenny .,neg
0,cv041,22364,4,"he doesn't know much about the circumstances of her demise , all he has is a name : terry valentine .",neg
0,cv041,22364,5,"valentine was jenny's former boyfriend , a wealthy and corrupt record executive .",neg
0,cv041,22364,6,"he's played by peter fonda , in his first major role since the terrific ulee's gold in 1997 .",neg
0,cv041,22364,7,seeking valentine's reclusive place of residence turns out to be no easy task for wilson .,neg
0,cv041,22364,8,he finally finds the impressive abode high in the mountains and sneaks in just as valentine is having a big party .,neg
0,cv041,22364,9,"he winds up breaking his cover eventually , setting off valentine's head of security and valentine himself , who decides to run for it .",neg
0,cv041,22364,10,what a mess .,neg
0,cv041,22364,11,"i have no problem when films refuse to be constricted by the linearity of time -- pulp fiction , which twisted time every which way , was a masterpiece -- but i do take exception to movies that decide to play around with it for no reason other than to confuse the viewer .",neg
0,cv041,22364,12,the limey does exactly that .,neg
0,cv041,22364,13,"the plot is permeated with flashbacks , flash-forwards and what can only be described as random time-travel , without any evident purpose .",neg
0,cv041,22364,14,there is no method to this movie's madness .,neg
0,cv041,22364,15,it uses a fancy way to tell a story that would be better off told more conventionally and more comprehendably .,neg
0,cv041,22364,16,"the plot isn't particularly interesting in the first place : traditional , mildly hackneyed and not very involving .",neg
0,cv041,22364,17,this is a sort of brooding film -- our protagonist doesn't speak much and the action sequences are done with an annoyingly perfunctory attitude .,neg
0,cv041,22364,18,"i felt like the director wasn't very interested in the proceedings himself , almost like he made this film for a paycheck .",neg
0,cv041,22364,19,"ditto for the editing , which seems to be deliberately sloppy and unpleasant .",neg
0,cv041,22364,20,sixties icon terrence stamp manages to at least be menacing as the aging criminal .,neg
0,cv041,22364,21,he's not much in the way of stature but he has a surprisingly imposing physical presence that works to his advantage here .,neg
0,cv041,22364,22,"peter fonda is an unbelievably underrated actor : he's shy , quiet but always effective .",neg
0,cv041,22364,23,he's adept at conveying emotions through speech rather than expression : his feelings don't always show on his face by you can always tell what they are .,neg
0,cv041,22364,24,this is basically a conventional thriller told in a pretentiously bizarre fashion .,neg
0,cv041,22364,25,"why soderbergh couldn't just parrot down and tell a story , i don't know , but what he does do certainly doesn't work .",neg
0,cv041,22364,26,the result is a wild cornucopia of images that amount to precisely nil -- even the action scenes don't work .,neg
0,cv041,22364,27,"1999 may have signified the death of the traditional act one - act two - act three storyline , but obviously some movies have not yet transcended it .",neg
0,cv041,22364,28,shall we go back to basics ?,neg
0,cv042,11927,0,"a pseudo-intellectual film about the pseudo-intellectual world of art magazines , high art is as wasted as its drug-addled protagonists .",neg
0,cv042,11927,1,"in the only notable part of the movie , ally sheedy and radha mitchell deliver nice performances in the two leading roles , not that lisa cholodenko's script or direction makes you care much about either character .",neg
0,cv042,11927,2,"living in a world of heroin induced highs , they float along until they fall in love with each other .",neg
0,cv042,11927,3,"this uninviting picture , full of pretentious minor characters , has a receptionist that reads dostoevski and a woman in the restroom line who is a certified genius , having recently been awarded a prestigious mcarthur grant .",neg
0,cv042,11927,4,"24-year-old syd ( radha mitchell ) , who has a rather bland , live-in boyfriend , was just promoted to assistant editor at the artistic photography magazine "" frame . """,neg
0,cv042,11927,5,"although the receptionist is impressed , syd is mainly a gofer for her boss until she meets famous photographer lucy berliner ( ally sheedy ) .",neg
0,cv042,11927,6,"for her to do photos for "" frame , "" lucy demands that syd be promoted to editor and assigned to her since lucy fancies her .",neg
0,cv042,11927,7,"lucy lives with her current lover , a washed up german actress named greta , played with a frequently indecipherable series of mumbles by patricia clarkson .",neg
0,cv042,11927,8,"the two of them and their friends wile away their time snorting and shooting up dope , usually heroin .",neg
0,cv042,11927,9,"this does not happen in a single episode , but becomes more commonplace than sleeping in the picture .",neg
0,cv042,11927,10,"syd , who lives in the apartment below them , joins in on the fun and becomes a member of the zombie club .",neg
0,cv042,11927,11,"lucy seems pretty happy with her life of drugs , which apparently is funded by her mother .",neg
0,cv042,11927,12,"lucy quit working professionally 10 years ago since she thought she was being "" pigeonholed , "" and , since her mother has money , we can only assume that that's how lucy supports her habit and procures her living expenses .",neg
0,cv042,11927,13,a typical scene has the editors arguing about whether a potential photographer's work is transcendental or merely classical .,neg
0,cv042,11927,14,that no one has a clue as to the dogma they are spouting becomes obvious but not particularly funny .,neg
0,cv042,11927,15,""" your work has a cultural currency that is important now , "" is the artist-speak that the frame's manager uses to convince lucy to show her pictures in the magazine .",neg
0,cv042,11927,16,"when the big scene comes in which lucy puts the moves on syd , her idea of a romantic line is , "" i want to get high with you . """,neg
0,cv042,11927,17,"in lucy's world , sex and drugs come hand-in-hand .",neg
0,cv042,11927,18,"and the movie , except for the obligatory scene of someone almost overdosing , shows drug usage as being a hip and natural part of the art scene .",neg
0,cv042,11927,19,this vacuous picture throws in a standard downer ending in an attempt to manipulate our emotions .,neg
0,cv042,11927,20,"in another movie , it might have worked , but in this one the reaction is likely to be decidedly muted .",neg
0,cv042,11927,21,high art runs 1 : 36 .,neg
0,cv042,11927,22,"it is rated r for explicit sex , pervasive drug use and language and is not appropriate for those younger than college age .",neg
0,cv043,16808,0,""" party camp , "" is one of the most mindnumbingly brainless comedies i've seen in awhile .",neg
0,cv043,16808,1,"a late rip-off of the "" meatballs "" series , the film follows a group of young camp counselors at camp chipmunk .",neg
0,cv043,16808,2,"that's really about all that can be said about the "" plot "" because nothing much happens , except that the main character , wise-cracking jerry ( andrew ross ) , has the hots for a cute blonde ( kerry brennan ) , and there is a big contest in the climax .",neg
0,cv043,16808,3,how fun !,neg
0,cv043,16808,4,"since , "" party camp , "" has practically no screenplay and there is no talent at all involved , the least the makers could have done was make it raunchy and exploitative .",neg
0,cv043,16808,5,"it's not that i think exploitation is necessarily a good quality , but when you are talking about a dull turkey like this , the least that could have been done would be to fill it with a lot of mindless sex .",neg
